TARA_AOS_82_MAG_00162_000000003517.5.3__1-96	LHCr9homolog
TARA_PON_109_MAG_00217_000000001365.7.1__62-211	LHCr9homolog
TARA_MED_95_MAG_00469_000000002622.7.1__11-159	LHCr9homolog
TARA_PSW_86_MAG_00283_000000003688.7.1__88-234	LHCr9homolog
TARA_ARC_108_MAG_00289_000000008409.1.1__30-178	LHCr9homolog
TARA_PSW_86_MAG_00302_000000007554.1.1__29-178	LHCr9homolog
TARA_MED_95_MAG_00458_000000000388.18.1__29-176	LHCr9homolog
TARA_AOS_82_MAG_00050_000000000993.32.1__53-201	LHCr9homolog
TARA_MED_95_MAG_00453_000000005541.2.4__31-178	LHCr9homolog
TARA_PSE_93_MAG_00245_000000002577.4.1__36-183	LHCr9homolog
TARA_AOS_82_MAG_00141_000000000250.5.3__31-176	LHCr9homolog
TARA_ARC_108_MAG_00319_000000008630.1.16__318-465	LHCr9homolog
TARA_ARC_108_MAG_00326_000000005365.17.2__29-176	LHCr9homolog
TARA_SOC_28_MAG_00056_000000002587.4.2__31-179	LHCr9homolog
TARA_AOS_82_MAG_00183_000000005958.1.2__23-92	LHCr9homolog
TARA_MED_95_MAG_00470_000000005810.5.1__36-184	LHCr9homolog
TARA_MED_95_MAG_00434_000000002848.4.2__35-183	LHCr9homolog
Metagenome_centric_SAG_TOSAG00-8_Gene16187__35-183	LHCr9homolog
TARA_ION_45_MAG_00194_000000005283.17.2__35-183	LHCr9homolog
TARA_MED_95_MAG_00389_000000000453.5.1__35-183	LHCr9homolog
TARA_ION_45_MAG_00170_000000003868.2.1__35-94	LHCr9homolog
TARA_ARC_108_MAG_00221_000000003762.1.1__34-182	LHCr9homolog
TARA_PSW_86_MAG_00272_000000002203.4.1__36-183	LHCr9homolog
TARA_MED_95_MAG_00393_000000000476.3.1__1-118	LHCr9homolog
TARA_AON_82_MAG_00356_000000000900.1.1__31-176	LHCr9homolog
TARA_PSE_93_MAG_00214_000000001232.2.1__1-146	LHCr9homolog
TARA_ARC_108_MAG_00324_000000013917.1.1__47-177	LHCr9homolog
TARA_PON_109_MAG_00261_000000020785.1.4__1-115	LHCr9homolog
TARA_PSE_93_MAG_00258_000000013908.1.2__2-79	LHCr9homolog
TARA_ARC_108_MAG_00108_000000006268.8.1__5-99	LHCr9homolog
TARA_AOS_82_MAG_00185_000000000029.26.1__75-156	LHCr9homolog
TARA_MED_95_MAG_00425_000000002320.7.1__75-156	LHCr9homolog
TARA_PSE_93_MAG_00241_000000004616.27.1__76-153	LHCr9homolog
TARA_MED_95_MAG_00396_000000000480.20.1__76-153	LHCr9homolog
TARA_PON_109_MAG_00261_000000020666.1.1__118-191	LHCr9homolog
TARA_PSE_93_MAG_00258_000000009119.1.1__118-191	LHCr9homolog
TARA_PSW_86_MAG_00316_000000030524.2.1__118-191	LHCr9homolog
TARA_AON_82_MAG_00355_000000022705.51.1__100-148	LHCr9homolog
TARA_ARC_108_MAG_00233_000000001069.6.2__64-321	LHCr
TARA_IOS_50_MAG_00125_000000000420.1.2__29-203	LHCr
TARA_IOS_50_MAG_00056_000000001519.3.1__27-202	LHCr
TARA_AON_82_MAG_00159_000000002245.13.1__27-202	LHCr
TARA_IOS_50_MAG_00115_000000001492.4.1__9-199	LHCr
TARA_PSW_86_MAG_00222_000000001845.5.1__334-561	LHCr
TARA_ARC_108_MAG_00276_000000001837.22.1__3-139	LHCr
TARA_ASW_2018_MAG_00036_000000002908.2.6__71-286	LHCr
TARA_PON_109_MAG_00261_000000010320.1.4__1-22	LHCr
TARA_MED_95_MAG_00413_000000000415.2.1__9-223	LHCr
TARA_AOS_82_MAG_00032_000000000487.76.3__181-379	LHCr
TARA_AOS_82_MAG_00131_000000000278.5.1__243-456	LHCr
TARA_PON_109_MAG_00124_000000000674.8.2__243-453	LHCr
TARA_PSE_93_MAG_00182_000000000096.1.3__168-368	LHCr
TARA_PSW_86_MAG_00160_000000000659.12.1__170-382	LHCr
TARA_PSE_93_MAG_00201_000000000305.4.1__192-396	LHCr
TARA_ARC_108_MAG_00100_000000000138.4.2__170-381	LHCr
TARA_PSW_86_MAG_00075_000000000468.26.1__97-301	LHCr
TARA_ANE_2018_MAG_00101_000000001072.49.1__97-299	LHCr
TARA_AOS_82_MAG_00181_000000000141.1.1__178-387	LHCr
TARA_ION_45_MAG_00200_000000000178.10.4__649-853	LHCr
TARA_SOC_28_MAG_00031_000000001962.8.1__8-211	LHCr
TARA_PSW_86_MAG_00281_000000000662.1.1__28-203	LHCr
TARA_ARC_108_MAG_00137_000000004592.1.2__7-202	LHCr
TARA_ARC_108_MAG_00122_000000004808.18.1__7-202	LHCr
TARA_SOC_28_MAG_00071_000000000051.2.1__29-118	LHCr
TARA_ARC_108_MAG_00310_000000003900.1.12__76-278	LHCr
TARA_ARC_108_MAG_00165_000000001596.9.1__7-208	LHCr
TARA_MED_95_MAG_00399_000000002214.1.1__53-90	LHCr
TARA_ARC_108_MAG_00212_000000002409.4.1__63-87	LHCr
TARA_AOS_82_MAG_00176_000000005992.1.1__62-88	LHCr
TARA_ARC_108_MAG_00187_000000000606.1.1__62-88	LHCr
TARA_SOC_28_MAG_00031_000000004628.1.1__62-88	LHCr
TARA_PSE_93_MAG_00213_000000000282.3.1__72-95	LHCr
TARA_PSW_86_MAG_00236_000000003226.5.1__72-95	LHCr
TARA_PSE_93_MAG_00090_000000000277.1.5__22-222	LHCr
TARA_MED_95_MAG_00198_000000001331.1.2__67-267	LHCr
TARA_ARC_108_MAG_00264_000000002060.17.2__69-269	LHCr
TARA_ION_45_MAG_00030_000000000351.36.1__65-265	LHCr
TARA_PSE_93_MAG_00017_000000001015.46.1__41-236	LHCr
TARA_MED_95_MAG_00421_000000001057.2.1__1-193	LHCr
TARA_ARC_108_MAG_00063_000000000011.170.1__168-368	LHCr
TARA_ION_45_MAG_00153_000000000918.5.1__1-137	LHCr
TARA_PSE_93_MAG_00213_000000003247.2.1__7-207	LHCr
TARA_PSW_86_MAG_00236_000000003457.3.1__7-207	LHCr
TARA_IOS_50_MAG_00065_000000001391.20.2__57-255	LHCr
TARA_AON_82_MAG_00118_000000000334.12.1__62-260	LHCr
TARA_AON_82_MAG_00097_000000000147.9.2__64-261	LHCr
TARA_MED_95_MAG_00447_000000000272.4.2__57-255	LHCr
TARA_PSW_86_MAG_00106_000000000254.7.2__64-261	LHCr
TARA_PSW_86_MAG_00105_000000000035.201.1__58-257	LHCr
TARA_ARC_108_MAG_00063_000000000225.134.2__62-261	LHCr
TARA_ARC_108_MAG_00100_000000000042.102.1__79-278	LHCr
TARA_AON_82_MAG_00297_000000001403.6.1__60-236	LHCr
TARA_AON_82_MAG_00012_000000000042.59.1__54-253	LHCr
TARA_ION_45_MAG_00010_000000000007.1.4__60-259	LHCr
TARA_RED_19_MAG_00007_000000000186.316.4__61-260	LHCr
TARA_PON_109_MAG_00166_000000000435.1.1__62-261	LHCr
TARA_PSE_93_MAG_00121_000000000602.10.1__177-376	LHCr
TARA_MED_95_MAG_00419_000000000228.7.1__164-363	LHCr
TARA_ARC_108_MAG_00100_000000000379.230.2__28-223	LHCr
TARA_AON_82_MAG_00297_000000001190.3.1__25-224	LHCr
TARA_MED_95_MAG_00308_000000000415.56.1__25-224	LHCr
TARA_PSW_86_MAG_00075_000000000204.94.1__33-223	LHCr
TARA_PSW_86_MAG_00289_000000000273.111.1__30-223	LHCr
TARA_ARC_108_MAG_00063_000000000103.203.1__38-223	LHCr
TARA_PSW_86_MAG_00295_000000002777.5.1__1-132	LHCr
TARA_AON_82_MAG_00189_000000001827.1.2__39-237	LHCr
TARA_AON_82_MAG_00012_000000000532.22.1__20-218	LHCr
TARA_ION_45_MAG_00200_000000000047.175.1__66-263	LHCr
TARA_PSE_93_MAG_00121_000000000968.31.1__102-299	LHCr
TARA_PSW_86_MAG_00160_000000000020.28.2__50-247	LHCr
TARA_PSE_93_MAG_00182_000000001432.6.1__50-246	LHCr
TARA_PSW_86_MAG_00260_000000000134.6.1__51-247	LHCr
TARA_PSE_93_MAG_00201_000000001684.1.1__8-204	LHCr
TARA_AON_82_MAG_00340_000000000095.3.1__14-211	LHCr
TARA_MED_95_MAG_00216_000000000297.1.1__59-255	LHCr
TARA_ION_45_MAG_00163_000000001335.11.1__61-257	LHCr
TARA_PSW_86_MAG_00208_000000000044.22.1__57-253	LHCr
TARA_PSE_93_MAG_00141_000000000728.19.2__57-253	LHCr
TARA_PSW_86_MAG_00270_000000001270.3.2__64-260	LHCr
TARA_ARC_108_MAG_00238_000000000047.9.1__7-203	LHCr
TARA_PSW_86_MAG_00105_000000000161.86.1__27-222	LHCr
TARA_ION_45_MAG_00010_000000000297.50.1__35-224	LHCr
TARA_AON_82_MAG_00297_000000000461.40.1__53-239	LHCr
TARA_AOS_82_MAG_00137_000000000656.50.1__37-221	LHCr
TARA_MED_95_MAG_00308_000000001860.50.1__37-221	LHCr
TARA_ION_45_MAG_00143_000000000908.2.1__36-221	LHCr
TARA_RED_19_MAG_00007_000000000072.415.1__33-224	LHCr
TARA_ARC_108_MAG_00100_000000000269.273.15__36-223	LHCr
TARA_PSW_86_MAG_00106_000000000171.19.1__32-223	LHCr
TARA_AON_82_MAG_00012_000000000251.84.2__35-221	LHCr
TARA_AOS_82_MAG_00186_000000001824.62.1__74-222	LHCr
TARA_ION_45_MAG_00030_000000000414.28.1__74-222	LHCr
TARA_MED_95_MAG_00421_000000001120.2.1__74-222	LHCr
TARA_PSE_93_MAG_00017_000000000075.1.1__74-222	LHCr
TARA_PSW_86_MAG_00105_000000000008.2.1__37-223	LHCr
TARA_MED_95_MAG_00421_000000001807.9.2__44-197	LHCr
TARA_ARC_108_MAG_00264_000000001897.19.3__29-198	LHCr
TARA_PSE_93_MAG_00090_000000000282.546.1__71-262	LHCr
TARA_ARC_108_MAG_00264_000000000982.33.1__66-262	LHCr
TARA_MED_95_MAG_00198_000000000174.38.1__66-262	LHCr
TARA_AON_82_MAG_00271_000000002492.1.1__72-268	LHCr
TARA_PSE_93_MAG_00090_000000000420.1.1__1-135	LHCr
TARA_AON_82_MAG_00271_000000000596.1.1__1-129	LHCr
TARA_ARC_108_MAG_00063_000000000026.3.1__45-101	LHCr
TARA_PON_109_MAG_00226_000000000589.1.1__31-226	LHCr
TARA_MED_95_MAG_00434_000000001327.10.1__42-237	LHCr
TARA_MED_95_MAG_00389_000000001035.6.4__42-237	LHCr
TARA_ION_45_MAG_00194_000000001261.1.2__57-252	LHCr
TARA_MED_95_MAG_00422_000000000195.10.1__57-252	LHCr
TARA_AOS_82_MAG_00184_000000005221.2.1__42-188	LHCr
TARA_AON_82_MAG_00315_000000012437.1.1__1-196	LHCr
TARA_PSW_86_MAG_00262_000000003506.1.2__63-258	LHCr
TARA_MED_95_MAG_00415_000000000375.6.1__40-201	LHCr
Metagenome_centric_SAG_TOSAG41-5_Gene6353__7-201	LHCr
TARA_ARC_108_MAG_00108_000000004465.2.2__8-202	LHCr
TARA_ION_45_MAG_00201_000000006366.1.1__16-209	LHCr
TARA_MED_95_MAG_00444_000000007883.1.1__27-173	LHCr
TARA_PSW_86_MAG_00260_000000000675.1.3__102-294	LHCr
TARA_PSE_93_MAG_00201_000000001128.1.2__108-300	LHCr
TARA_AOS_82_MAG_00131_000000002203.18.8__170-362	LHCr
TARA_PON_109_MAG_00166_000000001850.5.1__1163-1334	LHCr
TARA_RED_19_MAG_00007_000000000022.575.1__1217-1409	LHCr
TARA_ION_45_MAG_00010_000000000072.295.1__1217-1409	LHCr
TARA_AON_82_MAG_00340_000000002940.3.1__206-398	LHCr
TARA_AON_82_MAG_00198_000000000785.33.1__47-238	LHCr
TARA_ARC_108_MAG_00263_000000000219.3.3__13-204	LHCr
TARA_AOS_82_MAG_00162_000000000613.9.1__45-136	LHCr
TARA_PSW_86_MAG_00106_000000000569.26.1__80-147	LHCr
TARA_PSW_86_MAG_00106_000000000569.26.1__100-272	LHCr
TARA_AON_82_MAG_00097_000000000118.53.1__39-230	LHCr
TARA_PSE_93_MAG_00200_000000000284.2.2__1-191	LHCr
TARA_PSW_86_MAG_00289_000000000041.61.1__57-246	LHCr
TARA_PSW_86_MAG_00075_000000000282.40.1__25-152	LHCr
TARA_PSW_86_MAG_00075_000000000282.40.1__142-219	LHCr
TARA_AOS_82_MAG_00181_000000001231.6.1__59-246	LHCr
TARA_PSW_86_MAG_00253_000000000204.1.1__445-633	LHCr
TARA_PSE_93_MAG_00017_000000000572.66.1__44-226	LHCr
TARA_MED_95_MAG_00421_000000001853.56.1__43-226	LHCr
TARA_ARC_108_MAG_00264_000000001140.6.1__65-253	LHCr
TARA_MED_95_MAG_00198_000000001193.177.1__74-260	LHCr
TARA_ION_45_MAG_00030_000000000032.152.1__43-226	LHCr
TARA_PSE_93_MAG_00090_000000000457.288.1__78-262	LHCr
TARA_ARC_108_MAG_00063_000000000079.262.1__57-245	LHCr
TARA_ARC_108_MAG_00100_000000000388.13.1__55-184	LHCr
TARA_ARC_108_MAG_00100_000000000817.226.1__11-198	LHCr
TARA_ION_45_MAG_00010_000000000198.192.1__35-213	LHCr
TARA_ION_45_MAG_00030_000000000260.3.1__11-170	LHCr
TARA_AON_82_MAG_00097_000000000649.1.1__52-89	LHCr
TARA_PSW_86_MAG_00289_000000000072.241.1__169-349	LHCr
TARA_AOS_82_MAG_00181_000000002138.14.1__74-261	LHCr
TARA_ARC_108_MAG_00063_000000000210.198.1__71-257	LHCr
TARA_AON_82_MAG_00189_000000000821.100.1__18-203	LHCr
TARA_PSE_93_MAG_00258_000000007948.2.1__148-290	LHCr
TARA_PSW_86_MAG_00316_000000011997.47.1__105-290	LHCr
TARA_AON_82_MAG_00355_000000032627.4.1__148-290	LHCr
TARA_PON_109_MAG_00261_000000026852.2.1__148-290	LHCr
TARA_PSE_93_MAG_00121_000000000112.10.1__83-267	LHCr
TARA_MED_95_MAG_00462_000000001846.3.2__83-267	LHCr
TARA_AON_82_MAG_00340_000000002712.7.1__527-711	LHCr
TARA_AON_82_MAG_00229_000000002160.8.1__49-233	LHCr
TARA_MED_95_MAG_00424_000000003401.18.1__42-195	LHCr
TARA_MED_95_MAG_00399_000000003906.7.1__42-194	LHCr
TARA_ARC_108_MAG_00232_000000002856.7.1__42-193	LHCr
TARA_ARC_108_MAG_00267_000000000108.11.2__43-196	LHCr
TARA_SOC_28_MAG_00049_extended_000000245227.16.1__11-195	LHCr
TARA_ARC_108_MAG_00222_000000003320.4.1__43-192	LHCr
TARA_AON_82_MAG_00189_000000000354.58.2__28-212	LHCr
TARA_ARC_108_MAG_00189_000000001622.17.5__44-197	LHCr
TARA_SOC_28_MAG_00060_000000000895.1.1__8-192	LHCr
TARA_ION_45_MAG_00200_000000000262.18.3__148-331	LHCr
TARA_AOS_82_MAG_00131_000000000163.8.1__59-242	LHCr
TARA_PON_109_MAG_00124_000000000439.73.1__60-243	LHCr
TARA_MED_95_MAG_00462_000000000323.23.1__50-233	LHCr
TARA_PSW_86_MAG_00260_000000000848.6.1__59-242	LHCr
TARA_PSE_93_MAG_00182_000000000347.15.1__59-242	LHCr
TARA_PSE_93_MAG_00201_000000000027.7.1__59-242	LHCr
TARA_IOS_50_MAG_00114_000000000851.8.1__68-251	LHCr
TARA_MED_95_MAG_00458_000000007612.1.2__64-247	LHCr
TARA_MED_95_MAG_00216_000000000541.12.1__86-268	LHCr
TARA_PSE_93_MAG_00141_000000001151.2.1__156-338	LHCr
TARA_PSW_86_MAG_00208_000000001063.6.1__156-338	LHCr
TARA_PSE_93_MAG_00228_000000000906.2.1__1-137	LHCr
TARA_AOS_82_MAG_00184_000000008725.4.1__70-252	LHCr
TARA_AOS_82_MAG_00140_000000004888.3.1__48-229	LHCr
TARA_AOS_82_MAG_00141_000000000339.1.1__418-502	LHCr
TARA_AON_82_MAG_00189_000000000152.18.1__66-248	LHCr
TARA_ARC_108_MAG_00310_000000017312.1.5__41-223	LHCr
TARA_RED_19_MAG_00007_000000000259.201.1__176-357	LHCr
TARA_ION_45_MAG_00010_000000000181.84.1__176-357	LHCr
TARA_AON_82_MAG_00012_000000000155.17.1__173-349	LHCr
TARA_PSW_86_MAG_00105_000000000463.123.1__189-366	LHCr
TARA_AON_82_MAG_00097_000000000053.19.1__186-364	LHCr
TARA_AON_82_MAG_00118_000000000314.19.2__187-368	LHCr
TARA_ARC_108_MAG_00312_000000007549.3.1__121-278	LHCr
TARA_PSW_86_MAG_00262_000000003403.2.1__73-254	LHCr
TARA_AON_82_MAG_00302_000000003452.1.1__69-184	LHCr
TARA_MED_95_MAG_00430_000000000175.6.4__58-228	LHCr
TARA_PSE_93_MAG_00235_000000004402.7.2__58-239	LHCr
TARA_AON_82_MAG_00351_000000006842.7.2__22-181	LHCr
TARA_ARC_108_MAG_00100_000000000899.29.1__87-268	LHCr
TARA_MED_95_MAG_00447_000000001556.29.1__8-188	LHCr
TARA_AON_82_MAG_00118_000000000025.4.1__71-251	LHCr
TARA_PSW_86_MAG_00075_000000000068.406.1__80-260	LHCr
TARA_ARC_108_MAG_00100_000000000715.76.2__79-259	LHCr
TARA_ARC_108_MAG_00063_000000000058.177.1__76-256	LHCr
TARA_PSW_86_MAG_00295_000000000383.12.1__1-135	LHCr
TARA_AOS_82_MAG_00137_000000001856.35.1__1-47	LHCr
TARA_PSE_93_MAG_00171_000000000863.23.1__56-235	LHCr
TARA_ARC_108_MAG_00217_000000004551.22.1__56-235	LHCr
TARA_SOC_28_MAG_00037_000000000033.2.1__55-235	LHCr
TARA_ARC_108_MAG_00116_000000001750.69.1__55-234	LHCr
TARA_SOC_28_MAG_00060_000000001984.2.1__55-235	LHCr
TARA_PSW_86_MAG_00256_000000000706.2.1__56-234	LHCr
TARA_ARC_108_MAG_00212_000000003306.2.1__58-237	LHCr
TARA_SOC_28_MAG_00031_000000002405.11.1__60-240	LHCr
TARA_AOS_82_MAG_00176_000000000547.26.1__60-240	LHCr
TARA_ARC_108_MAG_00187_000000006710.31.1__60-240	LHCr
TARA_AON_82_MAG_00159_000000001972.9.1__57-236	LHCr
TARA_IOS_50_MAG_00056_000000001066.59.1__57-236	LHCr
TARA_ARC_108_MAG_00212_000000004942.13.1__58-237	LHCr
TARA_ARC_108_MAG_00137_000000002260.3.1__58-237	LHCr
TARA_ARC_108_MAG_00276_000000004114.1.1__58-237	LHCr
TARA_ARC_108_MAG_00122_000000003211.12.1__58-237	LHCr
TARA_MED_95_MAG_00424_000000003763.17.1__58-237	LHCr
TARA_ARC_108_MAG_00238_000000000551.7.1__57-236	LHCr
TARA_PSW_86_MAG_00222_000000002540.1.1__58-237	LHCr
TARA_IOS_50_MAG_00115_000000002008.1.1__58-237	LHCr
TARA_PSW_86_MAG_00236_000000001564.2.1__58-238	LHCr
TARA_ANE_2018_MAG_00101_000000000346.13.1__12-191	LHCr
TARA_PSW_86_MAG_00075_000000000432.22.1__16-196	LHCr
TARA_AOS_82_MAG_00137_000000001417.9.1__352-530	LHCr
TARA_IOS_50_MAG_00065_000000000251.6.1__358-537	LHCr
TARA_MED_95_MAG_00308_000000000195.30.1__352-530	LHCr
TARA_MED_95_MAG_00447_000000001751.10.1__352-531	LHCr
TARA_AON_82_MAG_00297_000000001170.15.1__355-533	LHCr
TARA_ION_45_MAG_00010_000000000022.20.1__63-242	LHCr
TARA_RED_19_MAG_00007_000000000306.40.1__63-242	LHCr
TARA_ARC_108_MAG_00215_000000000373.22.1__42-221	LHCr
TARA_MED_95_MAG_00362_000000001585.3.1__43-218	LHCr
TARA_RED_2018_MAG_00112_000000000490.6.1__17-192	LHCr
TARA_PSW_86_MAG_00106_000000001128.2.1__1399-1578	LHCr
TARA_AON_82_MAG_00097_000000000517.20.1__1400-1579	LHCr
TARA_ARC_108_MAG_00239_000000000992.6.1__73-250	LHCr
TARA_AON_82_MAG_00338_000000002892.26.1__54-233	LHCr
TARA_AOS_82_MAG_00050_000000001583.29.1__54-233	LHCr
TARA_ARC_108_MAG_00189_000000000293.9.1__56-235	LHCr
TARA_MED_95_MAG_00467_000000008984.9.1__57-235	LHCr
TARA_ARC_108_MAG_00108_000000002040.2.1__57-236	LHCr
TARA_ARC_108_MAG_00253_000000004242.2.1__56-234	LHCr
TARA_MED_95_MAG_00394_000000000455.7.1__81-259	LHCr
TARA_ARC_108_MAG_00313_000000033421.27.1__56-234	LHCr
TARA_ARC_108_MAG_00219_000000006016.8.1__56-235	LHCr
TARA_AOS_82_MAG_00147_000000000976.1.1__54-233	LHCr
TARA_ARC_108_MAG_00138_000000001292.27.1__56-235	LHCr
TARA_ARC_108_MAG_00267_000000004367.9.1__56-235	LHCr
TARA_ARC_108_MAG_00232_000000002536.4.1__56-234	LHCr
TARA_PSE_93_MAG_00267_000000006505.4.1__75-254	LHCr
TARA_MED_95_MAG_00444_000000000201.5.1__63-242	LHCr
TARA_AON_82_MAG_00271_000000000430.1.2__8-185	LHCr
TARA_ION_45_MAG_00030_000000000437.190.2__71-249	LHCr
TARA_MED_95_MAG_00421_000000000909.1.3__71-249	LHCr
TARA_PSE_93_MAG_00017_000000000748.27.2__71-249	LHCr
TARA_MED_95_MAG_00198_000000000687.3.3__74-251	LHCr
TARA_PSE_93_MAG_00090_000000000347.93.3__74-251	LHCr
TARA_IOS_50_MAG_00114_000000002992.11.1__187-365	LHCr
TARA_PSE_93_MAG_00236_000000002124.69.1__9-187	LHCr
TARA_SOC_28_MAG_00077_000000008725.2.1__58-236	LHCr
TARA_ARC_108_MAG_00221_000000001012.5.1__24-202	LHCr
TARA_SOC_28_MAG_00049_extended_000000103604.7.1__91-269	LHCr
TARA_PSW_86_MAG_00257_000000000834.3.1__29-207	LHCr
TARA_SOC_28_MAG_00057_000000004102.2.1__1-179	LHCr
TARA_IOS_50_MAG_00065_000000000298.53.1__59-181	LHCr
TARA_ION_45_MAG_00143_000000001007.24.1__59-180	LHCr
TARA_AOS_82_MAG_00137_000000000380.16.1__59-180	LHCr
TARA_MED_95_MAG_00308_000000001764.132.1__108-286	LHCr
TARA_AON_82_MAG_00297_000000001379.1.1__108-286	LHCr
TARA_PSE_93_MAG_00017_000000000707.1.1__182-359	LHCr
TARA_AON_82_MAG_00271_000000000239.1.1__34-211	LHCr
TARA_ION_45_MAG_00030_000000000022.52.1__238-415	LHCr
TARA_MED_95_MAG_00421_000000001385.27.1__248-425	LHCr
TARA_PSE_93_MAG_00090_000000000625.68.1__216-393	LHCr
TARA_MED_95_MAG_00198_000000001069.1.1__231-408	LHCr
TARA_ARC_108_MAG_00264_000000001956.1.1__224-276	LHCr
TARA_PSE_93_MAG_00236_000000001906.40.1__151-328	LHCr
TARA_ION_45_MAG_00156_000000000215.19.1__199-376	LHCr
TARA_ARC_108_MAG_00230_000000002328.23.1__47-224	LHCr
TARA_ARC_108_MAG_00137_000000005292.10.1__47-224	LHCr
TARA_ARC_108_MAG_00122_000000003148.3.1__47-224	LHCr
TARA_PSW_86_MAG_00295_000000002382.10.1__34-204	LHCr
TARA_PSW_86_MAG_00106_000000000033.53.1__38-209	LHCr
TARA_AON_82_MAG_00297_000000000877.9.2__34-208	LHCr
TARA_ASE_2018_MAG_00032_000000001077.72.2__34-208	LHCr
TARA_MED_95_MAG_00308_000000001956.1.3__34-208	LHCr
TARA_AON_82_MAG_00118_000000000134.35.1__36-206	LHCr
TARA_PSW_86_MAG_00105_000000000220.254.1__32-209	LHCr
TARA_ION_45_MAG_00153_000000000697.1.1__32-209	LHCr
TARA_ARC_108_MAG_00233_000000000212.115.1__34-208	LHCr
TARA_ARC_108_MAG_00100_000000000410.4.1__35-206	LHCr
